application_id,gender,age,region,income,credit_score,loan_amount,employment_type,existing_loans,rejected
APP100362,Male,54,Tier1,42476.0,715.0,193203.0,Self-employed,0,1
APP100363,Male,33,Tier3,46942.0,757.0,315031.0,Self-employed,3,0
APP100364,Female,57,Tier2,40002.0,674.0,275173.0,Salaried,4,1
APP100365,Male,43,Tier1,49258.0,650.0,479961.0,Self-employed,2,1
APP100366,Female,57,Tier1,65645.0,839.0,410938.0,Salaried,3,1
APP100367,Female,29,Tier1,52610.0,681.0,50000.0,Salaried,0,1
APP100368,Male,23,Tier2,17713.0,738.0,368801.0,Unemployed,3,1
APP100369,Female,24,Tier2,40078.0,637.0,273136.0,Self-employed,1,1
APP100370,Female,64,Tier2,24612.0,735.0,305566.0,Salaried,4,1
APP100371,Male,25,Tier1,59881.0,564.0,337341.0,Salaried,1,0
APP100372,Male,62,Tier2,65066.0,643.0,479809.0,Salaried,1,0
APP100373,Male,53,Tier2,60131.0,583.0,446669.0,Salaried,1,1
APP100374,Male,28,Tier2,39252.0,632.0,187539.0,Self-employed,3,1
APP100375,Male,59,Tier2,59937.0,780.0,291208.0,Salaried,4,0
APP100376,Female,28,Tier1,45598.0,631.0,232722.0,Unemployed,1,1
APP100377,Male,28,Tier2,32235.0,737.0,50000.0,Self-employed,1,0
APP100378,Male,46,Tier2,69839.0,801.0,283594.0,Salaried,3,0
APP100379,Female,34,Tier2,71361.0,678.0,576713.0,Self-employed,2,1
APP100380,Female,34,Tier1,73978.0,760.0,50000.0,Self-employed,2,0
APP100381,Female,30,Tier2,42833.0,722.0,296391.0,Salaried,4,0
APP100382,Female,48,Tier2,78587.0,689.0,291579.0,Salaried,2,0
APP100383,Male,23,Tier1,45128.0,740.0,343160.0,Self-employed,3,1
APP100384,Male,32,Tier3,68070.0,827.0,155591.0,Unemployed,4,0
APP100385,Female,45,Tier3,44782.0,629.0,86233.0,Salaried,1,1
APP100386,Female,42,Tier1,50520.0,603.0,93210.0,Self-employed,4,1
APP100387,Female,52,Tier2,15000.0,599.0,499640.0,Self-employed,4,1
APP100388,Male,31,Tier2,48962.0,760.0,152597.0,Unemployed,2,1
APP100389,Female,49,Tier3,56822.0,770.0,225066.0,Salaried,1,0
APP100390,Female,54,Tier1,46799.0,637.0,615695.0,Salaried,0,1
APP100391,Male,38,Tier1,90124.0,509.0,189862.0,Self-employed,0,1
APP100392,Female,33,Tier2,31751.0,626.0,351360.0,Salaried,4,0
APP100393,Female,45,Tier1,43728.0,724.0,459572.0,Salaried,2,0
APP100394,Male,46,Tier2,36903.0,675.0,452358.0,Salaried,3,1
APP100395,Male,26,Tier2,43724.0,694.0,100264.0,Salaried,1,0
APP100396,Female,46,Tier1,75628.0,638.0,192997.0,Self-employed,1,1
APP100397,Male,28,Tier2,84561.0,761.0,345355.0,Salaried,4,0
APP100398,Male,46,Tier3,40984.0,707.0,589353.0,Self-employed,3,1
APP100399,Male,62,Tier3,40540.0,727.0,185773.0,Salaried,1,1
APP100400,Male,45,Tier2,31857.0,693.0,225958.0,Self-employed,0,0
APP100401,Female,54,Tier1,81126.0,722.0,362936.0,Salaried,4,1
APP100402,Female,35,Tier1,77420.0,717.0,392949.0,Salaried,0,0
APP100403,Male,61,Tier3,52880.0,606.0,402038.0,Unemployed,0,1
APP100404,Female,56,Tier2,27078.0,710.0,173047.0,Self-employed,1,1
APP100405,Female,61,Tier2,28867.0,743.0,220193.0,Salaried,4,0
APP100406,Male,53,Tier3,58413.0,772.0,332325.0,Salaried,3,0
APP100407,Female,49,Tier1,65987.0,713.0,489347.0,Salaried,0,0
APP100408,Male,44,Tier2,15000.0,603.0,264227.0,Unemployed,4,1
APP100409,Female,61,Tier1,48574.0,615.0,296655.0,Salaried,4,0
APP100410,Female,58,Tier1,87366.0,645.0,146111.0,Unemployed,3,1
APP100411,Female,39,Tier2,50650.0,695.0,579484.0,Salaried,0,0
APP100412,Male,25,Tier2,84793.0,670.0,323139.0,Self-employed,0,1
APP100413,Female,22,Tier3,67981.0,590.0,461663.0,Salaried,4,1
APP100414,Male,32,Tier1,33314.0,590.0,304485.0,Salaried,4,1
APP100415,Male,24,Tier3,49147.0,512.0,312790.0,Unemployed,4,1
APP100416,Male,31,Tier2,52426.0,430.0,74954.0,Salaried,2,1
APP100417,Female,26,Tier2,35950.0,669.0,50000.0,Unemployed,2,1
APP100418,Male,64,Tier3,35603.0,850.0,487786.0,Salaried,0,0
APP100419,Female,26,Tier2,85135.0,824.0,311709.0,Salaried,0,0
APP100420,Female,48,Tier2,35453.0,602.0,330964.0,Unemployed,1,1
APP100421,Male,37,Tier1,76569.0,692.0,112642.0,Self-employed,3,0
APP100422,Male,29,Tier1,46270.0,563.0,164540.0,Salaried,2,0
APP100423,Male,52,Tier3,54487.0,575.0,459345.0,Salaried,3,0
APP100424,Female,63,Tier2,66237.0,584.0,561022.0,Salaried,2,1
APP100425,Female,55,Tier1,43029.0,662.0,206809.0,Self-employed,2,0
APP100426,Male,63,Tier1,66358.0,665.0,400722.0,Salaried,4,1
APP100427,Female,47,Tier2,15000.0,700.0,328504.0,Salaried,3,1
APP100428,Male,50,Tier2,63794.0,733.0,281921.0,Salaried,4,0
APP100429,Female,28,Tier1,15000.0,653.0,577794.0,Self-employed,4,1
APP100430,Female,58,Tier3,50463.0,683.0,232020.0,Unemployed,3,1
APP100431,Female,54,Tier2,72085.0,592.0,486107.0,Self-employed,4,0
APP100432,Female,32,Tier3,67446.0,572.0,357213.0,Salaried,1,1
APP100433,Female,37,Tier1,29032.0,560.0,297467.0,Salaried,2,1
APP100434,Male,48,Tier2,31607.0,732.0,505803.0,Salaried,0,1
APP100435,Male,22,Tier1,41227.0,653.0,343520.0,Self-employed,0,1
APP100436,Male,57,Tier2,58724.0,530.0,285536.0,Salaried,0,1
APP100437,Male,34,Tier2,15000.0,675.0,506916.0,Self-employed,0,0
APP100438,Female,25,Tier2,54736.0,580.0,487389.0,Salaried,2,0
APP100439,Female,36,Tier1,61229.0,813.0,480294.0,Unemployed,3,1
APP100440,Female,57,Tier3,49339.0,634.0,50000.0,Salaried,4,1
APP100441,Male,33,Tier1,65506.0,735.0,366026.0,Salaried,4,0
APP100442,Female,45,Tier2,59474.0,767.0,331818.0,Unemployed,0,1
APP100443,Male,56,Tier3,44167.0,604.0,294771.0,Unemployed,2,1
APP100444,Male,23,Tier2,16276.0,686.0,391467.0,Salaried,2,1
APP100445,Female,54,Tier3,57668.0,724.0,339084.0,Self-employed,0,1
APP100446,Female,34,Tier2,35938.0,689.0,401671.0,Self-employed,0,0
APP100447,Female,51,Tier3,43433.0,709.0,259806.0,Salaried,1,0
APP100448,Male,30,Tier2,64582.0,574.0,524727.0,Salaried,4,1
APP100449,Female,27,Tier2,83347.0,724.0,416842.0,Self-employed,1,0
APP100450,Male,55,Tier1,54239.0,641.0,381379.0,Self-employed,1,0
APP100451,Female,56,Tier2,66081.0,708.0,374056.0,Salaried,4,1
APP100452,Female,64,Tier1,26110.0,754.0,473592.0,Salaried,1,0
APP100453,Male,51,Tier3,59910.0,734.0,453253.0,Self-employed,3,1
APP100454,Male,42,Tier1,53802.0,708.0,283084.0,Salaried,4,0
APP100455,Male,30,Tier1,79585.0,731.0,448547.0,Self-employed,0,0
APP100456,Female,34,Tier3,44191.0,735.0,326108.0,Self-employed,2,1
APP100457,Male,49,Tier1,50167.0,800.0,587539.0,Salaried,1,0
APP100458,Female,36,Tier2,76176.0,677.0,464659.0,Salaried,0,0
APP100459,Female,42,Tier2,53159.0,693.0,206159.0,Salaried,0,0
APP100460,Female,29,Tier1,32823.0,755.0,649607.0,Salaried,3,0
APP100461,Male,40,Tier1,106033.0,641.0,50000.0,Self-employed,3,1
APP100462,Female,32,Tier2,33428.0,573.0,395603.0,Self-employed,2,1
APP100463,Male,26,Tier1,53706.0,719.0,195563.0,Self-employed,3,0
APP100464,Female,27,Tier1,61934.0,664.0,582327.0,Salaried,3,1
APP100465,Female,44,Tier1,60352.0,583.0,337921.0,Self-employed,0,1
APP100466,Female,37,Tier2,51205.0,720.0,180931.0,Salaried,0,1
APP100467,Female,26,Tier1,51305.0,794.0,260026.0,Self-employed,1,0
APP100468,Male,44,Tier1,50301.0,550.0,192910.0,Salaried,2,0
APP100469,Male,29,Tier2,32681.0,762.0,254133.0,Salaried,4,0
APP100470,Male,22,Tier2,98004.0,477.0,250703.0,Salaried,4,0
APP100471,Male,27,Tier1,50600.0,648.0,187327.0,Salaried,4,0
APP100472,Male,41,Tier1,66939.0,827.0,340510.0,Unemployed,1,1
APP100473,Male,63,Tier3,48307.0,654.0,358684.0,Salaried,2,0
APP100474,Male,32,Tier2,47905.0,687.0,150554.0,Salaried,0,0
APP100475,Male,34,Tier2,45891.0,741.0,51260.0,Self-employed,2,0
APP100476,Male,32,Tier2,24003.0,543.0,346643.0,Salaried,0,1
APP100477,Female,37,Tier1,51788.0,686.0,379788.0,Salaried,4,0
APP100478,Female,52,Tier3,46860.0,685.0,409533.0,Salaried,2,0
APP100479,Male,35,Tier3,78430.0,829.0,382676.0,Salaried,3,0
APP100480,Male,50,Tier3,31066.0,581.0,535908.0,Self-employed,0,0
APP100481,Male,60,Tier1,43457.0,649.0,449560.0,Salaried,4,1
APP100482,Female,62,Tier1,37031.0,606.0,701974.0,Salaried,2,1
APP100483,Male,46,Tier1,83851.0,597.0,765097.0,Salaried,0,0
APP100484,Male,52,Tier1,37612.0,770.0,50000.0,Unemployed,1,1
APP100485,Male,61,Tier1,66246.0,682.0,50000.0,Self-employed,1,0
APP100486,Male,55,Tier2,74403.0,636.0,298891.0,Salaried,0,1
APP100487,Male,34,Tier1,52078.0,639.0,375635.0,Self-employed,0,0
APP100488,Female,27,Tier3,27464.0,635.0,288617.0,Salaried,3,1
APP100489,Female,26,Tier1,27717.0,642.0,405537.0,Salaried,4,1
APP100490,Female,59,Tier1,72195.0,579.0,259464.0,Self-employed,3,1
APP100491,Female,45,Tier3,29788.0,659.0,195907.0,Self-employed,3,1
APP100492,Female,34,Tier2,62841.0,651.0,218566.0,Salaried,0,1
APP100493,Male,36,Tier2,57287.0,619.0,269975.0,Self-employed,0,0
APP100494,Female,34,Tier2,62543.0,692.0,426527.0,Self-employed,0,1
APP100495,Male,56,Tier1,64432.0,699.0,226989.0,Self-employed,4,0
APP100496,Male,48,Tier1,36327.0,635.0,256655.0,Self-employed,3,0
APP100497,Female,59,Tier2,35489.0,668.0,385533.0,Salaried,4,1
APP100498,Male,34,Tier2,69299.0,850.0,270181.0,Unemployed,4,1
APP100499,Male,42,Tier2,42413.0,850.0,467507.0,Salaried,1,0
APP100500,Female,27,Tier1,15000.0,596.0,162074.0,Salaried,2,1
APP100501,Female,63,Tier2,67975.0,607.0,129545.0,Salaried,3,1
APP100502,Female,44,Tier3,34275.0,595.0,345694.0,Self-employed,3,1
APP100503,Male,45,Tier1,64343.0,765.0,360643.0,Salaried,3,0
APP100504,Male,39,Tier1,82856.0,648.0,170256.0,Salaried,2,0
APP100505,Female,33,Tier2,55335.0,699.0,501539.0,Self-employed,0,1
APP100506,Male,62,Tier3,74915.0,840.0,588741.0,Salaried,4,0
APP100507,Female,43,Tier2,58076.0,679.0,205822.0,Salaried,3,1
APP100508,Male,51,Tier2,86749.0,736.0,523095.0,Salaried,4,1
APP100509,Male,23,Tier2,33758.0,722.0,50000.0,Self-employed,1,0
APP100510,Male,33,Tier1,54836.0,633.0,461417.0,Salaried,0,0
APP100511,Female,56,Tier2,68463.0,765.0,171336.0,Salaried,4,0
APP100512,Male,25,Tier1,51192.0,612.0,446411.0,Salaried,4,0
APP100513,Male,26,Tier2,78044.0,787.0,155809.0,Unemployed,4,0
APP100514,Male,56,Tier1,46359.0,633.0,289727.0,Self-employed,2,1
APP100515,Male,35,Tier1,96387.0,642.0,178483.0,Salaried,4,0
APP100516,Male,33,Tier2,97444.0,593.0,267918.0,Self-employed,1,1
APP100517,Female,46,Tier2,60641.0,606.0,574489.0,Self-employed,3,0
APP100518,Male,30,Tier2,66052.0,646.0,283809.0,Self-employed,2,0
APP100519,Female,23,Tier2,78833.0,485.0,616545.0,Salaried,0,0
APP100520,Female,22,Tier3,31256.0,661.0,242128.0,Salaried,3,1
APP100521,Male,25,Tier3,28760.0,639.0,523765.0,Self-employed,1,1
APP100522,Male,28,Tier3,80128.0,743.0,56146.0,Salaried,0,0
APP100523,Female,51,Tier2,60480.0,714.0,257024.0,Salaried,3,1
APP100524,Male,34,Tier2,50470.0,623.0,219584.0,Salaried,3,0
APP100525,Male,25,Tier2,55222.0,643.0,530656.0,Salaried,1,0
APP100526,Female,22,Tier2,15000.0,661.0,327787.0,Self-employed,4,1
APP100527,Female,42,Tier1,51189.0,799.0,50000.0,Salaried,3,0
APP100528,Female,58,Tier2,39939.0,614.0,103481.0,Self-employed,0,0
APP100529,Male,36,Tier1,73361.0,622.0,148101.0,Self-employed,1,0
APP100530,Female,24,Tier1,74901.0,590.0,440108.0,Salaried,4,0
APP100531,Female,31,Tier3,66534.0,561.0,420751.0,Salaried,0,1
APP100532,Male,43,Tier1,62909.0,705.0,254940.0,Salaried,4,1
APP100533,Female,30,Tier2,25053.0,696.0,217724.0,Salaried,2,0
APP100534,Male,64,Tier2,66813.0,783.0,407458.0,Self-employed,3,0
APP100535,Male,54,Tier1,67588.0,763.0,130572.0,Self-employed,3,1
APP100536,Male,36,Tier3,79904.0,850.0,368650.0,Self-employed,2,0
APP100537,Male,62,Tier1,97364.0,674.0,355878.0,Unemployed,2,0
APP100538,Male,35,Tier3,21149.0,659.0,258812.0,Salaried,2,1
APP100539,Female,28,Tier3,47230.0,576.0,359652.0,Self-employed,3,1
APP100540,Female,62,Tier1,40155.0,736.0,315314.0,Salaried,3,0
APP100541,Female,63,Tier1,58450.0,689.0,374613.0,Salaried,2,0
APP100542,Female,35,Tier1,55268.0,732.0,99885.0,Salaried,2,0
APP100543,Female,47,Tier2,50318.0,589.0,392175.0,Salaried,3,1
APP100544,Male,29,Tier1,75552.0,708.0,453990.0,Self-employed,3,1
APP100545,Male,49,Tier3,32972.0,696.0,348143.0,Self-employed,3,1
APP100546,Male,51,Tier1,34178.0,691.0,390182.0,Salaried,2,1
APP100547,Male,52,Tier3,34515.0,625.0,283512.0,Salaried,2,1
APP100548,Female,46,Tier1,47793.0,775.0,433700.0,Salaried,2,0
APP100549,Male,52,Tier3,30428.0,844.0,309787.0,Self-employed,2,1
APP100550,Male,45,Tier1,54029.0,591.0,127809.0,Salaried,0,0
APP100551,Male,57,Tier2,51690.0,738.0,423032.0,Salaried,2,0
APP100552,Male,29,Tier2,39270.0,450.0,54878.0,Salaried,2,1
APP100553,Female,42,Tier1,72475.0,733.0,342417.0,Self-employed,0,1
APP100554,Male,39,Tier3,53810.0,530.0,242367.0,Self-employed,4,1
APP100555,Male,44,Tier1,76253.0,638.0,232781.0,Salaried,3,1
APP100556,Male,28,Tier2,51099.0,575.0,325798.0,Salaried,0,0
APP100557,Male,35,Tier2,54516.0,663.0,193607.0,Salaried,1,0
APP100558,Female,63,Tier2,43744.0,747.0,376831.0,Self-employed,2,1
APP100559,Male,26,Tier1,54859.0,531.0,308519.0,Salaried,4,1
APP100560,Male,49,Tier1,69245.0,651.0,207406.0,Self-employed,2,0
APP100561,Male,50,Tier1,46773.0,639.0,500727.0,Unemployed,4,1
APP100562,Female,42,Tier1,65368.0,806.0,330717.0,Salaried,0,0
APP100563,Female,23,Tier1,38745.0,715.0,394620.0,Salaried,2,0
APP100564,Female,23,Tier3,70181.0,586.0,512488.0,Salaried,4,1
APP100565,Female,33,Tier2,43402.0,642.0,510027.0,Salaried,4,1
APP100566,Female,26,Tier2,72034.0,804.0,386968.0,Unemployed,1,1
APP100567,Male,26,Tier2,56220.0,737.0,254601.0,Unemployed,3,1
APP100568,Male,28,Tier1,85419.0,607.0,85544.0,Salaried,0,1
APP100569,Male,30,Tier2,31919.0,659.0,331004.0,Unemployed,0,0
APP100570,Male,58,Tier1,25476.0,661.0,464188.0,Salaried,4,0
APP100571,Female,49,Tier1,42676.0,637.0,353147.0,Salaried,3,1
APP100572,Male,23,Tier2,27308.0,543.0,50000.0,Self-employed,1,1
APP100573,Female,49,Tier2,27345.0,626.0,430509.0,Salaried,4,0
APP100574,Female,27,Tier3,67431.0,791.0,439725.0,Salaried,4,0
APP100575,Male,40,Tier1,54916.0,650.0,254817.0,Self-employed,0,0
APP100576,Female,23,Tier2,45406.0,672.0,448254.0,Salaried,0,0
APP100577,Female,25,Tier1,47261.0,691.0,394195.0,Unemployed,1,0
APP100578,Female,27,Tier1,43055.0,850.0,197174.0,Salaried,3,1
APP100579,Male,40,Tier2,88007.0,681.0,490695.0,Salaried,2,0
APP100580,Male,41,Tier1,40290.0,768.0,109878.0,Unemployed,2,1
APP100581,Male,37,Tier2,28557.0,632.0,291413.0,Salaried,2,0
APP100582,Male,48,Tier2,70921.0,659.0,276450.0,Salaried,2,1
APP100583,Male,52,Tier1,50685.0,681.0,176184.0,Salaried,3,0
APP100584,Female,53,Tier3,95775.0,618.0,345569.0,Salaried,0,0
APP100585,Female,46,Tier2,44476.0,664.0,496555.0,Salaried,2,1
APP100586,Male,45,Tier3,71920.0,751.0,487161.0,Salaried,1,1
APP100587,Male,43,Tier2,76644.0,616.0,408550.0,Salaried,3,1
APP100588,Male,32,Tier3,44573.0,680.0,50000.0,Salaried,0,0
APP100589,Male,42,Tier1,40142.0,737.0,99607.0,Self-employed,0,0
APP100590,Female,22,Tier2,69827.0,614.0,324925.0,Unemployed,2,1
APP100591,Male,63,Tier3,66498.0,768.0,294865.0,Salaried,2,0
APP100592,Male,37,Tier1,26788.0,686.0,225288.0,Unemployed,2,1
APP100593,Female,54,Tier2,32431.0,667.0,585798.0,Self-employed,4,1
APP100594,Male,63,Tier3,15000.0,519.0,315879.0,Unemployed,3,1
APP100595,Male,43,Tier2,66908.0,650.0,381362.0,Self-employed,1,1
APP100596,Female,59,Tier2,49763.0,710.0,448184.0,Salaried,3,1
APP100597,Female,42,Tier2,51757.0,820.0,308244.0,Salaried,2,1
APP100598,Female,27,Tier3,21171.0,725.0,688659.0,Unemployed,1,1
APP100599,Female,23,Tier3,33038.0,770.0,158944.0,Salaried,0,0
APP100600,Male,27,Tier2,45441.0,583.0,209089.0,Self-employed,0,1
APP100601,Female,62,Tier1,41553.0,670.0,158576.0,Self-employed,1,1
APP100602,Female,42,Tier1,57357.0,778.0,534399.0,Salaried,4,1
APP100603,Female,35,Tier2,66669.0,609.0,420313.0,Salaried,2,1
APP100604,Female,41,Tier3,100392.0,757.0,218377.0,Unemployed,2,0
APP100605,Female,33,Tier2,54600.0,739.0,170419.0,Salaried,1,0
APP100606,Female,59,Tier1,77308.0,702.0,507734.0,Self-employed,1,0
APP100607,Male,64,Tier1,38401.0,654.0,354253.0,Unemployed,3,1
APP100608,Female,25,Tier2,21501.0,601.0,511563.0,Salaried,0,1
APP100609,Male,52,Tier3,47954.0,822.0,290978.0,Salaried,3,0
APP100610,Female,36,Tier1,23046.0,731.0,376730.0,Salaried,4,1
APP100611,Female,24,Tier2,55293.0,707.0,345034.0,Self-employed,4,1
APP100612,Female,61,Tier3,39391.0,647.0,206383.0,Salaried,1,1
APP100613,Female,24,Tier3,15915.0,683.0,278378.0,Salaried,4,1
APP100614,Male,30,Tier1,89721.0,693.0,122354.0,Salaried,1,0
APP100615,Female,23,Tier3,44249.0,712.0,374116.0,Salaried,1,1
APP100616,Female,42,Tier2,22248.0,739.0,414187.0,Salaried,1,1
APP100617,Male,47,Tier3,72963.0,617.0,448524.0,Salaried,0,1
APP100618,Male,35,Tier1,40428.0,563.0,399982.0,Self-employed,1,1
APP100619,Male,25,Tier2,76803.0,687.0,280768.0,Salaried,4,0
APP100620,Female,26,Tier2,40332.0,540.0,532796.0,Self-employed,3,1
APP100621,Male,62,Tier1,44182.0,654.0,433846.0,Unemployed,1,1
APP100622,Female,56,Tier2,61897.0,639.0,508282.0,Self-employed,1,0
APP100623,Male,62,Tier2,66864.0,719.0,517693.0,Self-employed,1,0
APP100624,Female,44,Tier2,70370.0,839.0,281160.0,Salaried,0,1
APP100625,Male,45,Tier1,53205.0,524.0,358182.0,Salaried,0,1
APP100626,Female,55,Tier2,65572.0,850.0,416185.0,Salaried,4,1
APP100627,Male,48,Tier1,69913.0,661.0,127629.0,Salaried,3,0
APP100628,Female,40,Tier3,59011.0,708.0,130954.0,Salaried,3,0
APP100629,Female,34,Tier3,52147.0,567.0,105103.0,Salaried,1,0
APP100630,Female,42,Tier1,26094.0,760.0,283785.0,Salaried,4,0
APP100631,Female,24,Tier1,66983.0,683.0,250002.0,Self-employed,0,0
APP100632,Male,30,Tier1,55843.0,675.0,84649.0,Salaried,4,1
APP100633,Male,53,Tier2,46728.0,525.0,322404.0,Salaried,2,1
APP100634,Male,59,Tier3,80555.0,686.0,285657.0,Salaried,1,0
APP100635,Male,26,Tier2,26443.0,748.0,477336.0,Salaried,3,1
APP100636,Female,26,Tier1,87881.0,661.0,601947.0,Salaried,2,1
APP100637,Female,25,Tier1,54555.0,774.0,368468.0,Salaried,1,0
APP100638,Female,56,Tier1,61350.0,771.0,195505.0,Salaried,3,1
APP100639,Female,35,Tier3,47099.0,629.0,397009.0,Self-employed,3,1
APP100640,Female,36,Tier2,21659.0,808.0,301395.0,Unemployed,3,0
APP100641,Female,22,Tier2,52208.0,684.0,263981.0,Salaried,2,0
APP100642,Male,63,Tier1,61695.0,684.0,170760.0,Salaried,1,0
APP100643,Male,40,Tier3,68525.0,688.0,230367.0,Self-employed,2,1
APP100644,Female,56,Tier1,51039.0,686.0,273331.0,Self-employed,4,0
APP100645,Female,52,Tier3,15000.0,470.0,420614.0,Unemployed,1,1
APP100646,Male,28,Tier3,24167.0,665.0,376654.0,Salaried,4,0
APP100647,Male,56,Tier2,96040.0,571.0,573836.0,Salaried,0,0
APP100648,Female,45,Tier3,33149.0,810.0,401151.0,Salaried,0,0
APP100649,Male,47,Tier1,83541.0,807.0,363644.0,Self-employed,1,0
APP100650,Male,30,Tier2,36318.0,748.0,254065.0,Salaried,0,0
APP100651,Female,58,Tier1,51351.0,661.0,144381.0,Unemployed,4,1
APP100652,Female,62,Tier2,67504.0,599.0,214516.0,Salaried,1,0
APP100653,Male,39,Tier1,38596.0,627.0,195024.0,Self-employed,0,0
APP100654,Female,25,Tier1,86844.0,835.0,50000.0,Salaried,3,0
APP100655,Male,58,Tier1,56515.0,625.0,148705.0,Salaried,4,0
APP100656,Female,60,Tier1,64217.0,492.0,540331.0,Salaried,4,0
APP100657,Male,43,Tier2,49648.0,762.0,355290.0,Self-employed,0,0
APP100658,Female,46,Tier2,68174.0,800.0,243521.0,Salaried,3,1
APP100659,Male,31,Tier1,86576.0,813.0,359772.0,Salaried,1,0
APP100660,Male,24,Tier3,52374.0,763.0,50000.0,Self-employed,4,0
APP100661,Female,62,Tier3,89594.0,776.0,342315.0,Unemployed,3,1
APP100662,Male,42,Tier1,42768.0,684.0,491624.0,Self-employed,3,1
APP100663,Male,33,Tier2,70282.0,514.0,281833.0,Self-employed,4,0
APP100664,Male,51,Tier2,64782.0,682.0,50000.0,Salaried,4,1
APP100665,Female,23,Tier2,33628.0,730.0,237909.0,Unemployed,0,0
APP100666,Female,25,Tier2,59276.0,669.0,491889.0,Salaried,3,1
APP100667,Female,32,Tier2,55147.0,666.0,338794.0,Unemployed,0,0
APP100668,Male,41,Tier1,37936.0,603.0,87253.0,Self-employed,4,0
APP100669,Male,37,Tier1,62160.0,600.0,655144.0,Salaried,3,1
APP100670,Male,30,Tier2,57926.0,827.0,111929.0,Salaried,0,0
APP100671,Female,37,Tier2,53548.0,830.0,263561.0,Self-employed,1,1
APP100672,Female,36,Tier3,53628.0,680.0,144392.0,Self-employed,4,1
APP100673,Female,44,Tier1,53200.0,703.0,144600.0,Self-employed,3,1
APP100674,Female,46,Tier1,47646.0,602.0,232177.0,Unemployed,1,0
APP100675,Male,59,Tier1,57797.0,731.0,395423.0,Salaried,4,1
APP100676,Female,56,Tier1,42122.0,821.0,493580.0,Salaried,3,0
APP100677,Male,34,Tier1,108136.0,558.0,242075.0,Salaried,0,0
APP100678,Male,60,Tier2,26813.0,717.0,148478.0,Salaried,1,0
APP100679,Male,44,Tier2,43305.0,723.0,371796.0,Salaried,4,1
APP100680,Male,30,Tier2,44885.0,722.0,376195.0,Unemployed,1,0
APP100681,Male,36,Tier2,95810.0,811.0,336056.0,Salaried,0,0
APP100682,Male,53,Tier1,28597.0,843.0,341361.0,Self-employed,3,1
APP100683,Male,57,Tier2,63518.0,661.0,283115.0,Self-employed,4,0
APP100684,Female,38,Tier1,59968.0,734.0,314723.0,Salaried,2,1
APP100685,Male,28,Tier3,61672.0,687.0,272752.0,Self-employed,4,1
APP100686,Male,30,Tier1,79727.0,629.0,460537.0,Self-employed,0,0
APP100687,Female,26,Tier2,79317.0,702.0,634269.0,Salaried,3,1
APP100688,Female,52,Tier3,45981.0,734.0,326948.0,Salaried,3,0
APP100689,Male,43,Tier2,58880.0,697.0,299014.0,Salaried,4,0
APP100690,Male,41,Tier2,17718.0,610.0,338379.0,Self-employed,2,1
APP100691,Female,50,Tier2,56982.0,643.0,201312.0,Salaried,4,1
APP100692,Male,57,Tier1,39120.0,644.0,414747.0,Salaried,0,0
APP100693,Male,56,Tier2,51272.0,613.0,366176.0,Unemployed,0,1
APP100694,Female,27,Tier3,21293.0,705.0,236929.0,Self-employed,3,1
APP100695,Male,47,Tier3,63097.0,713.0,435310.0,Self-employed,0,1
APP100696,Female,59,Tier2,21069.0,758.0,302848.0,Unemployed,4,1
APP100697,Female,55,Tier1,57966.0,611.0,154492.0,Salaried,0,0
APP100698,Female,36,Tier3,30470.0,634.0,352741.0,Salaried,3,0
APP100699,Male,38,Tier2,38007.0,804.0,335549.0,Self-employed,2,0
APP100700,Male,60,Tier1,78095.0,667.0,444063.0,Salaried,3,0
APP100701,Male,23,Tier1,66758.0,682.0,424732.0,Salaried,3,0
APP100702,Male,44,Tier1,77984.0,666.0,283616.0,Self-employed,2,0
APP100703,Female,26,Tier2,86195.0,771.0,229187.0,Salaried,2,0
APP100704,Male,60,Tier1,39543.0,774.0,300262.0,Salaried,2,1
APP100705,Female,23,Tier1,84979.0,769.0,354496.0,Salaried,3,0
APP100706,Female,23,Tier1,25690.0,682.0,372563.0,Self-employed,3,1
APP100707,Female,36,Tier3,69922.0,610.0,345212.0,Salaried,2,0
APP100708,Male,30,Tier1,45133.0,834.0,286386.0,Salaried,1,1
APP100709,Male,43,Tier1,36394.0,749.0,449523.0,Self-employed,0,0
APP100710,Female,34,Tier2,67289.0,643.0,198855.0,Unemployed,3,1
APP100711,Female,37,Tier1,73899.0,794.0,671911.0,Salaried,1,0
APP100712,Female,46,Tier3,73305.0,637.0,414461.0,Salaried,2,1
APP100713,Female,46,Tier3,59297.0,793.0,130877.0,Salaried,4,1
APP100714,Female,62,Tier2,57639.0,798.0,327784.0,Salaried,3,1
APP100715,Male,42,Tier2,65537.0,606.0,415903.0,Salaried,1,0
APP100716,Female,46,Tier2,61075.0,727.0,247595.0,Salaried,2,0
